domain,title,url
quadrant.org.au,Gay Marriage Through the Back Door,https://quadrant.org.au/opinion/qed/2020/04/when-panic-is-mistaken-for-policy/
quadrant.org.au,No Laughing Matter in Saudi,https://quadrant.org.au/opinion/qed/2020/04/health-experts-in-plague-proportions/
quadrant.org.au,The ABC’s indecent advantage,https://quadrant.org.au/opinion/qed/2020/04/waiting-and-waiting-for-the-second-wave/
quadrant.org.au,Cardinal Pell: Is a Fair Trial Possible?,https://quadrant.org.au/opinion/qed/2020/04/in-the-state-you-will-trust/
quadrant.org.au,Idiocy and Free Speech,https://quadrant.org.au/opinion/qed/2020/04/roger-kimball-coronavirus-new-york/
quadrant.org.au,"Goodon’ya, Alan!",https://quadrant.org.au/opinion/qed/2020/03/flatten-the-curve-fatten-the-crisis/
quadrant.org.au,Girl in White Dress,https://quadrant.org.au/opinion/qed/2020/03/dear-pm-a-word-to-ponder-proportion/
quadrant.org.au,Culture catcher: 5,https://quadrant.org.au/opinion/opinion-post/logic-the-first-casualty/
quadrant.org.au,Dissent intolerable,https://quadrant.org.au/opinion/qed/2020/03/emperor-xi-has-no-clothes/
quadrant.org.au,Duffy’s Truck and Me,https://quadrant.org.au/opinion/memoir/2020/03/of-murder-and-the-quality-of-mercy/
quadrant.org.au,Pushing and Shoving in the South China Sea,https://quadrant.org.au/magazine/2020/04/foreign-policy-prudence-and-the-new-global-britain/
quadrant.org.au,Killing Islamists Cost-Effectively,https://quadrant.org.au/opinion/qed/2020/03/the-case-for-a-nationwide-lockdown/
quadrant.org.au,The Latest from Quadrant,https://quadrant.org.au/opinion/qed/2020/04/black-swans-and-beijings-balderdash/
quadrant.org.au,The sceptical poet,https://quadrant.org.au/opinion/qed/2020/04/one-dozen-dissenting-second-opinions/
quadrant.org.au,A State of Apocalyptic Psychosis,https://quadrant.org.au/opinion/qed/2020/04/china-did-this-and-will-do-worse/
quadrant.org.au,Sniping From The Cheap Seats,https://quadrant.org.au/opinion/qed/2020/03/italians-statistics-the-virus-and-us/
quadrant.org.au,Life is Good at Their ABC,https://quadrant.org.au/opinion/qed/2020/03/a-cure-worse-than-the-disease/
quadrant.org.au,"In Russia, Paranoia And Penury",https://quadrant.org.au/opinion/qed/2020/03/please-lets-all-take-a-deep-breath/
quadrant.org.au,A Better Australian of the Year,https://quadrant.org.au/opinion/qed/2020/03/eradication-or-just-delaying-the-inevitable/
quadrant.org.au,Hypocrisy at the top,https://quadrant.org.au/opinion/qed/2020/03/death-where-is-thy-swing/
